Coffee_Consumption_kg,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha,Year_diff,log_population,standardized_price,price_population_interaction,americano_ratio,yearly_trend,total_types,is_mixed,year_diff_squared,year_diff_cubed,yearly_trend_positive,log_price,price_per_capita_log,price_trend_interaction,americano_price_interaction,americano_year_trend
9.25393898058043,1,0,0,0,0,0,4.188585653755145,-0.950239422395274,426.3957996463326,1.0,0.0,1,0,0,0,0,-3.0005322228065663,-0.014412967506790638,-0.0,-0.950239422395274,0.0
9.981202707003789,0,0,0,0,1,12,4.412273068472754,-1.6232142396418243,358.418083630113,0.0,0.0,1,0,144,1728,0,,-0.01968566080068448,-0.0,-0.0,0.0
3.3129155167663225,0,0,0,1,0,3,4.708979255471176,-0.2203556476958225,972.6560354188013,0.0,0.0,1,0,9,27,0,-0.24891742186361127,-0.001986280046605054,-0.0,-0.0,0.0
2.436180471026238,0,0,1,0,0,18,3.764385898178337,0.7257000678510792,506.8082629306869,0.0,0.0,1,0,324,5832,0,0.5456328045893992,0.016823065674868413,0.0,0.0,0.0
4.637848857169699,0,0,0,0,1,4,4.181809842840036,-0.1468601064760328,589.299331151562,0.0,0.0,1,0,16,64,0,-0.1588317431506838,-0.0022426778804718016,-0.0,-0.0,0.0
5.693273446091323,0,0,0,1,0,19,4.780120138898306,-0.1276096639063,1079.186643405989,0.0,0.0,1,0,361,6859,0,-0.13651832209600392,-0.0010712818960410572,-0.0,-0.0,0.0
3.638569976606836,0,0,0,1,0,1,4.930587991035561,0.6048289533578328,1574.0035219446345,0.0,0.0,1,0,1,1,0,0.4730171797862592,0.004368229181242508,0.0,0.0,0.0
4.411399294388468,0,0,0,0,1,15,4.896399382334178,-0.8452574801046804,909.6578720514502,0.0,0.0,1,0,225,3375,0,-1.865992705287984,-0.0063169841877776895,-0.0,-0.0,0.0
3.6069658855332616,0,0,0,1,0,8,4.278983042070323,0.8913608062604543,885.5460820839262,0.0,0.0,1,0,64,512,0,0.6372965733059264,0.012351360867826858,0.0,0.0,0.0
8.19408454745961,0,0,0,0,1,2,4.364486244443501,-1.1987773816387424,446.83313839542296,0.0,0.0,1,0,4,8,0,,-0.01524987373457479,-0.0,-0.0,0.0
7.700623545978086,0,0,0,1,0,10,4.379983434770242,-0.3518082410473446,666.8965367284377,0.0,0.0,1,0,100,1000,0,-0.43356870209717124,-0.004406597380660836,-0.0,-0.0,0.0
7.079612126087854,0,0,0,1,0,2,4.870902770417547,0.5566682329953291,1463.0111948813485,0.0,-0.1360093876157615,1,0,4,8,0,0.44254778921903953,0.004267664235332071,-0.07571210547484275,0.0,-0.0
5.097742856633638,0,0,0,1,0,16,4.837479495379612,1.1583255133865584,1654.099188371957,0.0,0.0,1,0,256,4096,0,0.7693326957695653,0.009182056718015067,0.0,0.0,0.0
9.272327530513888,0,0,0,0,1,4,3.859009216116728,1.0297359516720204,602.5374297963175,0.0,0.999273330388872,1,0,16,64,1,0.7079057115254905,0.02171598172813363,1.0289876738484542,0.0,0.0
9.75626033228016,0,0,0,1,0,5,3.229404353834925,0.7859275418305894,301.6225223726969,0.0,0.0,1,0,25,125,0,0.5799379115476627,0.031107851538856042,0.0,0.0,0.0
3.389114501003296,1,0,0,0,0,10,4.051214518397176,-0.4797565143011243,456.8677774276382,1.0,-0.5598908996436559,1,0,100,1000,0,-0.6534583352690064,-0.008348352340755184,0.26861130640196096,-0.4797565143011243,-0.5598908996436559
3.784101131295024,1,0,0,0,0,17,3.783565600708232,-1.3063225871226132,235.0485651999805,1.0,0.0,1,0,289,4913,0,,-0.029707682504666114,-0.0,-1.3063225871226132,0.0
6.205048224002957,1,0,0,0,0,19,4.96050853306102,-0.9763486556744764,910.9496698366636,1.0,0.0898911290240223,1,0,361,6859,1,-3.7443353231428143,-0.006843581589147809,-0.08776508297966508,-0.9763486556744764,0.0898911290240223
2.7300045542579623,1,0,0,0,0,6,3.704295913389279,1.2856126009794224,548.9244531379611,1.0,0.0,1,0,36,216,0,0.8266340851233861,0.031648624964882625,0.0,1.2856126009794224,0.0
5.491587190584903,1,0,0,0,0,22,3.332197209338317,1.2594239447769366,376.0553164723109,1.0,0.0,1,0,484,10648,0,0.8151098891021652,0.044979754987831924,0.0,1.2594239447769366,0.0
6.654330118221681,0,0,1,0,0,13,4.905440544856367,1.5883492087166449,1953.3916459197528,0.0,0.0,1,0,169,2197,0,0.9510203013522289,0.011763599522810426,0.0,0.0,0.0
6.176588569098665,0,0,0,1,0,2,2.630831594330831,-1.467995895175162,67.14763577754069,0.0,-0.1275526880436872,1,0,4,8,0,,-0.1057229315401028,0.18724682246669075,-0.0,-0.0
4.6472686646242085,0,1,0,0,0,16,3.683355265404926,0.140582214437085,394.0133702390493,0.0,-0.0883673823255388,1,0,256,4096,0,0.13153884645467714,0.003534024153099913,-0.01242288229133277,0.0,-0.0
6.339566448617655,0,0,1,0,0,23,4.196112149627856,0.5310987572270497,739.7050787882913,0.0,0.0,1,0,529,12167,0,0.4259856196422461,0.007995155836171716,0.0,0.0,0.0
9.670407634070784,0,0,0,0,1,2,4.496147409607917,0.7474315125760583,1059.6629265176634,0.0,0.5656551388984559,1,0,4,8,1,0.5581470026989073,0.008335264667830735,0.42278847606329323,0.0,0.0
3.648139234331008,0,0,1,0,0,12,3.908481974564368,0.514274328173924,552.1660762705344,0.0,-0.6344990336914893,1,0,144,1728,0,0.41493633290401183,0.010321972349371409,-0.32630656427869464,0.0,-0.0
7.238650867152029,0,1,0,0,0,22,4.316672655023439,0.9546175634723348,934.497042309047,0.0,0.3181345603621468,1,0,484,10648,1,0.670194554594053,0.012738617759660703,0.303696838869255,0.0,0.0
