Gerçek Değer,Tahmin
9.25393898058043,9.326846651225766
9.981202707003789,9.640945676515807
3.3129155167663225,3.4243101547350134
2.436180471026238,2.755195047944416
4.637848857169699,4.4869076778246395
5.693273446091323,5.8061117805123725
3.638569976606836,3.6630389291289003
4.411399294388468,4.369904774107405
3.6069658855332616,3.5240696552458957
8.19408454745961,8.276566192603692
7.700623545978086,7.746410490230671
7.079612126087854,7.220122713308207
5.097742856633638,5.108687465992063
9.272327530513888,9.320468251339667
9.75626033228016,9.428293237342848
3.389114501003296,3.5247659045294193
3.784101131295024,3.5570164482027433
6.205048224002957,6.167065104308634
2.7300045542579623,2.9265455820975435
5.491587190584903,5.405727442671284
6.654330118221681,6.577591916761413
6.176588569098665,6.344005578524253
4.6472686646242085,4.8025556551669695
6.339566448617655,6.588579071514606
9.670407634070784,9.49901187686322
3.648139234331008,3.4302253608019417
7.238650867152029,7.157342185281493
2.347173553248415,2.320612940332559
2.5313312358514795,2.4531590246806076
6.41462579378868,6.498145165622702
2.839513442623596,2.753374054928429
2.1787743074148587,2.4774604841766537
3.372103981184177,3.3343711803426475
6.518793367996596,6.249302684476456
7.626727636151459,7.765758710659088
3.61982851313104,3.819364792695315
7.346075497665396,7.087324952662269
3.4598106487938347,3.5005291651415105
6.907659413050057,6.613349614799992
5.295677439166391,5.295771241829971
7.230396074668934,7.2071891060384345
9.960422019833976,9.771534091428427
9.502535721860497,9.07320917197628
2.034254062688829,2.2429742645007096
9.083510114898443,9.096603568443427
2.531926361398132,2.5224268512207804
9.62437268927876,9.53766445896007
4.254605432797478,4.12599352202942
5.056278643290168,4.770375362423472
2.733105641405823,2.542815600431176
2.8981820666312768,3.109406847523283
7.813924521834557,7.773666941304961
9.554657885986334,9.510962301882033
6.885987959634476,6.766948503184157
7.726800124214488,7.747887149553714
8.095757956777227,8.333506069502844
4.102514196423534,4.269367637868258
2.3618370473617194,2.488469997378501
2.0149819513533487,2.442193580985057
4.805194263632149,4.79171781603552
3.9317138255937287,4.179620184187671
2.498541800393485,2.621683889092267
3.436226339949334,3.4938342423319875
2.9959911861435824,2.769402391159899
9.319027044938965,9.388657748121355
3.1221377076733514,2.834811173553174
6.3011877119014335,6.348002798939592
6.744847640897317,6.844581582179875
6.34791566166907,5.934249848046847
2.792451473727904,2.568646697571779
4.55038689400441,4.313506181475844
2.410162659705226,2.385742862489362
5.165359312770528,5.63414928974533
3.508791450172736,3.4915627851459416
6.493060266275038,6.530896530647847
7.542467150792804,7.652467057645353
6.256958881637652,6.037010681316789
5.473893572891166,5.645255342898415
5.098667366853539,5.287618120748765
8.73353414477603,8.876705102611488
3.754944520522161,3.5228973196474285
7.873746716230951,6.806356617102094
8.059858597920952,8.196350919640675
5.353600058165876,5.236956240357416
4.378404793805115,4.447382652446615
5.764331888367802,5.6275118636935755
2.745711407141588,2.6398449615396506
2.36744025783272,2.4638795295873046
2.8928255956151343,2.916071079843686
3.4971602516978093,3.5835020901195125
6.033414562704344,6.101172348393648
8.793093089288977,8.788656199882809
3.885138655997496,3.621890262879039
9.481296085974224,9.367973563884815
9.639263271480027,9.47454058189495
9.671236838761642,9.064846098391158
8.700501877410591,8.955332257820837
4.910600326381765,4.921359766911376
2.5814712880209845,2.6442521746154304
6.550549854131959,6.607885683639893
6.46945155149787,6.284583329759032
8.799806136876764,9.01532267197126
9.96792840756884,9.553742331095314
6.065258452481181,6.070994179218936
4.761632248318274,4.7994541174159835
3.487213692450136,3.3280896946505476
2.038398598538966,2.2036561662976677
6.072909539911033,6.0532717868723225
6.444149333620766,6.351916027123113
8.599507838539179,8.74787159403713
6.036615743142405,6.180669797425699
9.331746789328452,9.31009390329034
7.024667812571484,6.680242525242305
8.722689905768664,8.718609098925437
3.186413878461977,3.356552386529773
8.842689042418517,8.826836276799806
7.401150835550787,7.646590950727758
3.3618642595066444,3.169122353079788
3.518108465168087,3.2994586205781204
9.41200495235377,9.423920952056491
2.257722883602983,2.3827889496883814
5.700279546365649,5.546252879607859
4.5078023194728125,4.866505274247956
7.320619519987424,7.289453728864257
8.717035100551936,8.750557102205716
4.8830249724525565,4.682570112136116
5.4152166985826975,5.199868520570167
9.855342276011314,8.501390839937107
8.271332077433623,8.429127826408413
9.177633047454332,9.239144302019769
5.510097765213038,5.5718117363145865
3.8726096318729217,4.038248452901575
5.2949077230916135,5.117652930415337
7.728735342652108,7.449279687100231
2.8754432386878346,2.8471613048235205
4.163752844932071,4.091114802936464
2.373087203692723,2.500849314406071
5.4587819067050525,5.496938534122499
8.619565887836906,8.89999937033917
2.1973095063840864,2.2182229954937474
7.402588214457328,7.542757636288676
9.459966996109916,9.466055744051983
3.895422892089458,3.782045555356898
7.549078725821185,8.019659852443368
9.800815208801602,9.635515558828125
9.698224481219706,9.530759631541494
3.879433544233146,4.011127375248834
2.8026484256965496,2.973007494243903
3.186260303167328,3.201879167091482
7.616285347857137,7.7926998348594285
7.806071003626204,7.807426235676221
7.393892493025592,7.590581781261798
4.688627101937905,4.7254810412095924
3.358215518064977,3.4150847492716725
6.646088735618025,6.663159116971077
5.869443566062932,6.013290162214795
7.8306731769784275,7.782691634143564
5.530880629484972,4.99121281221794
4.709117557491747,5.178417026133743
4.347828618872115,4.405435950971757
3.691762560397972,3.902226491566173
4.125971009493291,4.054303968543532
2.758643510752811,2.731497276559436
4.774856087431116,4.643550636432941
2.2925584989036656,2.0889926658445885
3.4913107773306145,3.4436389852859506
7.974163556955433,7.5230939126268845
4.603751909412981,4.650451771036486
7.345896135818751,7.453130930685594
7.735073404778219,7.9054487578714765
6.649482741856908,6.569297801329659
9.669581930923188,9.522511006423949
2.171518932984906,2.2346499587517417
7.909221204705137,7.777901943576507
9.670293151523264,9.470439939423217
8.898173834823513,9.040615691533143
3.3431415344401065,3.2424474642997607
4.614562450013857,4.327293948974763
3.379614719011723,3.289249080971569
6.810466910517633,7.031088252134207
7.697503855835938,8.12170623085376
4.536590154904466,4.423516527888185
6.316052591874364,6.341409362785624
7.52736456056956,7.699194523291764
5.370718532888387,5.311227346678041
8.832124243643674,8.39839082358815
8.172399482302538,8.223182156428992
2.5173243508045653,2.4235191476953735
6.969002392726632,7.125522487101252
3.882604407677997,3.8777909288824395
6.460146117338202,6.304569793207799
9.65510754106373,9.597848756675702
9.032496036418,9.098648159526258
5.236131224921054,5.547487377513013
4.332110866754827,4.400608419517419
3.875245955266072,3.8970928877803104
6.260118958052161,6.0914359208994915
2.9139876260644506,3.0662726074781994
6.394200065025989,6.53003284987048
2.010669115926336,2.127528964849623
4.590797045966759,4.546597609057388
3.75947451064465,3.941626570525159
9.769750319686256,9.598814505258389
7.817938556559832,7.87724565661295
4.797227043697902,4.6982035653914735
2.742760692244964,2.7201705937883465
6.134404757524992,6.154539491935792
3.7075830506083385,3.6937475145692047
6.291436367186862,6.462515201478798
8.682898833431139,8.701918861192787
6.926340416811083,6.88779940653934
7.070307356360018,7.387460809899634
6.328242312502492,6.256469501954869
9.418125061051274,9.519819359390343
9.455221475364826,9.3262151172689
6.1017856085884175,6.092428778397756
4.446075897148035,4.45381404191029
5.676696047035551,5.58839401284639
3.492463297564925,3.3382577791887393
7.090754522544715,7.187208200173886
6.000738686257866,5.78143768391518
2.826403822506239,2.8092288988440774
3.5811822489569227,2.974726400824696
5.837055649596215,6.434704964985908
9.100711925750868,9.040430806229631
6.531125765048779,6.788481340276728
7.452280001667766,7.39629906531208
4.712228397951278,4.6277540979625265
6.571291144353874,6.376872477892082
5.579038581104539,5.499230790310139
7.273039300985285,7.16366132136139
2.404604528632083,2.6413979786483033
5.946401729911673,6.085625893450968
4.367941001151736,4.190260848550368
4.609480490223274,4.701606331614851
9.687339452464492,9.597719610589747
3.461558501691062,3.3729368621468487
4.489962020628775,4.257891641385405
6.079140605846974,6.08667185390544
8.90421558519699,8.9762957341219
5.333360665650964,5.443687222649477
7.950922247105368,7.1400887421300165
8.850992785718418,8.757763890121504
4.480130846574792,4.7188616959631515
5.14200146830968,5.181928988452414
4.85244978950685,4.680116539886374
8.662846468943368,8.917967823665345
2.3547748956288093,2.2392649828764783
4.46736871062944,4.252103784990292
7.435268460761039,7.500547077865186
6.523547996522741,6.524804428426425
5.490314874349554,5.513393653429519
6.319585817771075,6.278327031701725
3.5806766866265463,3.6515283463073116
5.445732972864083,5.268840325550898
6.0136238734107925,5.673334866736236
9.209512975636812,9.297725490126986
4.086681302431811,4.035721759350301
8.94262801731946,9.11953524376482
7.153931206607855,7.043884374808058
2.162726648540808,2.332323432018677
7.797050695195149,7.953789480644099
2.2844150203924407,2.3160121334298944
9.979049014510505,9.226452778906193
8.981093501529582,8.64807283318025
4.378749980320365,4.78773039627617
4.059289841573643,4.105495876208875
5.051528656844871,5.19069535712051
4.849335722515544,4.636773430400846
4.978702547083048,4.748800883096792
4.546212368955843,4.3893985334176415
6.969067254786651,6.879309647170827
3.314109309764992,3.2807374800687414
8.767850339568106,8.967056054792621
8.499219872250523,8.852767691383638
5.811865662842163,5.668533540063427
8.82183972222838,9.054544234329462
3.9771605602423454,3.9619595550856648
2.140523645631736,2.188315077810571
6.953663400238584,7.206677419516438
5.663275255717723,5.639638119171366
6.537316370366965,6.535197898408135
9.194715272147224,9.158893521778372
9.759404588527548,9.552202395945436
7.075625118044824,7.035732618830921
8.112444718819507,8.225515505381624
2.670467467897314,2.7551806672673926
3.285724679132045,2.9608181135762144
7.865638439623813,7.85386830171708
5.450923651104016,5.429005766521385
5.567722163235246,5.675347560992038
4.468861453083493,4.990499090688521
6.85885106782195,6.829305775013274
3.481320363329621,3.238715241085163
7.015330234511165,7.103593349614799
3.390390857081917,3.558669718831846
2.5106082776777088,2.4802061652294918
4.642861509592488,4.913841622983859
3.849122736078781,3.802042854599886
9.11193310845066,9.268868636201526
2.439627630949013,2.398137842981256
3.412909540592983,3.5957510895841356
6.389756844664396,6.340167332405605
5.848537526779789,5.516050365982197
2.3668161469976123,2.4856464456569047
2.058019424121156,2.394732749366489
9.9045435356892,9.507167099300734
7.270677602870705,7.480315441585354
4.923249047212455,4.557675062362502
5.763457981305931,5.83995789711295
4.132400963634296,4.0545449982080575
4.758990269545678,4.773221167266909
7.192355738145712,7.276271437279356
9.062494390938966,8.99799292835055
3.473040184649479,3.5317245268400934
8.722892043082549,8.779164934607012
2.9724530361461525,2.8267325716320566
3.7199377887071297,3.66298812466515
2.297402304397168,2.379851664824803
3.126494896743996,3.199825577877675
9.338425163712404,9.438148989562084
5.675509972947029,5.374607662827125
2.6213268942268284,2.7003729817716233
9.67781470431169,9.502558163082629
9.0319384620692,9.11674059239722
8.03746016694513,8.220393482432355
9.467782335580464,9.293367504342726
3.761035366686113,3.6328683462955773
8.69095434408069,8.3737456722715
7.519929570834449,6.918459677719798
8.958073996541508,9.051238534687716
8.375292525941038,8.654068185105249
4.7719605054146,4.818373651754988
8.195188296138046,8.059997925849723
4.0996504238791225,4.006643779071724
4.628737304224439,4.399438319770828
2.863245737783809,2.90685993633262
9.480612927843753,9.464195141160562
4.328026907202252,4.623045433675642
6.164979721371615,6.264335333286672
5.130662691729541,5.1243255155203915
9.679424964668012,9.620934672873352
4.680393367507859,4.69831647732847
8.228366571381512,8.306278442712033
8.84332923704944,8.905045282340922
5.484851979847727,5.507833180239409
5.02537451562345,5.0777973843298945
7.981966567461024,8.140256393130613
9.303167842449874,9.127817712263878
8.039453864577906,7.979499970697962
3.817010924734925,3.782256521985798
9.106461979501642,9.045991761768287
5.100653339494665,5.200828641587946
6.609835294223474,7.102393832288063
8.651484954341688,8.524205433090042
3.5071581392039377,3.4256969816541956
8.276081085420426,8.419760712443543
6.76930238328542,6.684427257004912
9.146733134620868,9.182281005377154
3.375763214748344,3.465563893461711
5.365457896327428,5.174543217939658
8.662744742934699,8.614223155085064
2.1538536276540814,2.136179558198338
2.897610934125143,2.916410794010749
9.924521702053877,9.72356231904304
4.243153428722804,3.9166481802729605
9.804345549791629,9.569797101759006
3.460252408069392,3.41276237743073
4.888755544058685,4.877766505596804
8.022955556028565,7.9776907477042815
7.262227257905428,7.386710893845406
6.6489791994324445,6.470237526748225
6.2391934064400605,6.246971180152965
8.747523549317922,8.806208184343726
3.8795885026671417,4.115639734307097
5.539767415948147,5.7307196337736395
3.2436183372516583,3.270691511650087
6.767532765845635,6.503374584311228
4.004355394170561,3.896319833561479
4.670736514747087,5.296456411353546
5.770005732988225,5.961270886395628
2.2141646856250228,2.2631899000520583
2.735503487366701,3.0044287905017257
7.487433765665757,7.620835500688687
5.431759845740058,5.517612668300594
8.918321775999164,9.08360384267899
7.557376029153596,7.717837301026825
2.06480753317858,2.074007001235732
6.933698646137079,6.775756436475458
2.749798928477732,2.687096516612167
8.247465438323953,8.24931306227074
9.932061506228017,9.618102985253167
6.249590353932092,6.4738424056536195
7.462236001553043,8.326943236756101
3.898513287158013,3.6977624359087162
5.5007819500303485,5.4500199040459
8.848762657891069,8.901963184944702
3.3393835819700097,3.490869628881748
4.124284844910097,3.8819918169736236
5.563469402288241,6.109743533214963
7.697991134752112,7.696755091377438
5.007071638365391,4.886151898546583
9.421858238264033,9.357121168633595
2.7556564101497534,2.672027535248189
4.96643358035878,5.406686935151292
7.671632987427375,7.836487156420292
3.80789412529194,3.9499319551572154
7.251305073837384,7.188836150218933
3.313735665818768,3.4988966040562994
2.447842278893491,2.4265252235469874
2.968125733989191,3.1807307937286904
9.439878265073077,9.425234907727768
6.414007063516411,5.634889108507262
8.370766203837192,8.705707970877121
4.66123600724041,4.7524788891074445
6.741269183083573,6.427790228369319
5.959617069639933,6.011729060883204
9.565903675218353,9.41862192778222
7.980597088432883,8.047496889877989
7.844341051972632,7.971512730562349
2.3708261554742363,2.359172778038087
6.397357352029529,6.373187396801614
5.735931631214519,5.382589447191301
9.422738132849556,9.344830771663524
4.058735905516258,3.9269373761483135
4.1586676263287545,4.467395166577393
5.290769991052003,5.298746980283189
3.946957707251008,3.8225106480445743
3.033471342469996,3.0169748364754376
8.859318773206407,8.899193848237713
6.466212195231327,6.654829636923775
8.890901751652535,8.886048872553111
8.649078123229568,8.624669055524057
4.256338838317369,4.390042475986217
6.381899554594192,6.446874509040452
2.665741621920564,2.7348488656143104
9.322015072246067,9.37750436910703
5.234101720521225,4.967772545391856
5.149409471112171,5.132230585619199
4.422042964943626,4.911870678120409
5.685309957685631,5.678389074034489
4.014075092363584,4.060685580442948
4.998818182374436,4.778726551086271
8.399576388679055,8.603260224290532
8.674044028681376,8.618966388023928
4.433459821028129,4.473230125584792
5.752115444422303,5.660868464240523
8.990558210240419,9.000574930419434
2.421386654637577,2.3499716706415605
9.113159695966283,9.22402929264251
3.7534747652186535,3.717743447872874
7.428313953715007,7.509962869828106
6.660413571076802,6.8190166210010235
6.423525985514017,6.304728617783712
8.874881798022571,8.904613223216556
2.81257714915729,2.8169542316083254
4.776224202605088,4.98525054047297
6.306021970758125,6.364743073006913
8.49031083156832,8.481132807228809
3.731544667293372,3.664251186029031
8.42343873099421,8.591477154583352
5.197107859951486,5.127862186328495
3.5113108514695632,3.4214759809691944
8.071891523547862,8.178939722745852
2.7271912117963826,2.5853585999525963
6.118138992603543,5.957229594565014
2.511006270895108,2.4913173289437056
4.8513428412623005,4.7366757854241275
6.808614392051141,6.759980235193258
6.448924331897705,6.692340031927632
5.237243343237332,5.321795020394401
5.4323839517769255,5.434027480695619
3.814156426806132,3.8888626289017174
5.647060707392823,5.775422036233666
9.626038845766674,9.437611433736688
8.803623342270324,8.832142862067458
3.1618629526107505,2.9655196019726264
2.2382462985673675,2.3689100543885018
9.468194501733045,9.349632387077168
6.213997999045981,6.183677253452307
6.302702585194462,6.171893743433152
8.245743965652178,8.337332416245323
4.517511790970612,4.485831669053843
5.855260550688017,5.601298479225226
9.7493033051739,9.580139459408658
7.377189495459257,7.440800852390727
3.2299602559662874,3.3023839174788754
3.0658139838748264,3.024142926332169
3.634118066664043,3.5291067163702574
8.13369339536574,8.362135394935171
4.363016030724928,4.422777879900909
2.1711107734006383,2.5767305605007964
9.553394908045297,9.435615042018334
3.3577073311592853,3.240877833656061
2.0764654891845487,2.112668305544463
3.897052819066584,3.80354172220676
3.8802302969450695,4.172473952230285
5.376042006765784,5.304931185248047
9.363118652000296,9.259401376047332
9.033479342232784,9.203794160223156
5.655156439859423,6.18876639392492
5.287199239934452,5.4993159639599805
6.44007269179881,6.218581100405863
3.947632095774126,3.780073378774088
2.4174799357309027,2.3994256204324014
9.513793089369653,9.430751922925872
3.493591879017382,3.409407399216738
3.587205833965731,3.3635040760933066
5.779682630831581,5.927921518565977
5.932906758722646,5.902265543929553
2.1474736776059355,2.154193459344307
3.1836379101917656,3.14576065525111
5.025238548485934,4.65054125160128
7.469845548084312,7.721056176101675
3.827347654655487,3.8505224130168263
5.384115569934101,5.32293672688403
6.458760517731735,6.499817761812746
9.108739956986335,9.094358638648982
4.6085640186169865,4.755847229380041
3.068466126907868,3.0273704953217484
5.914177807180866,5.910972084845933
7.973772813472497,8.152226579077897
2.8788780564218674,2.7542299701124513
5.397467933575683,5.287600228243703
2.1422811300998674,2.511629735521635
2.268473453178009,2.693174623546625
5.863626905733325,6.229858753823115
4.385578385207436,4.2663231482824315
8.760858392043296,8.995440642296856
6.817234449011634,6.810789263556864
5.631463693943923,5.5301131038946085
5.263482968434371,5.31162875474101
5.977963841516506,6.914339011258324
2.3235106497012907,2.5070592039437165
9.14234685136528,9.14301810358159
9.986425245871668,9.551224703464166
3.4518969988695893,3.427083330853153
2.963063718196958,2.932308619759085
3.148619707588762,2.908596054302864
7.288216465874937,7.44746398851232
7.291526707606198,7.385001647758161
8.783393298227288,8.688655317542228
8.014611107410026,8.258120314819912
5.597517386954718,5.4358831877221245
6.902842892522551,6.762593483142756
7.506277362944063,7.396396887398209
6.101891762281801,5.643739577352274
5.805207875613093,5.714130540029518
7.160779565141226,6.860072847574748
6.45979639180523,6.348340452622862
7.151538442687283,7.249837335919058
6.902838191706911,6.972815368746431
7.753572484109237,7.6941782191919526
7.1424280702630085,7.128839411523651
6.157939891498138,6.19053833452145
7.454374490275092,7.095584423392264
5.595855721483424,5.380806640567764
3.933369807780808,4.104580226863731
2.011345761071324,2.3738958721509253
6.4797131771667456,6.596974753619823
6.725241812869128,6.789988552520269
9.776391718205716,9.550826833739125
4.891826672754204,4.772552391546569
5.153065942626494,5.363819399948118
3.614396650737522,3.9323831942651166
2.564274361898576,2.5684204758807234
8.182435942893925,8.196494203934895
3.9974485147146,4.060451490840869
6.871238888240304,7.159679396719562
7.502184284363852,7.568571354488391
5.7698934983331815,5.960663034070105
9.010816904217531,9.07738059826613
5.55035872783783,5.787850958085144
4.279268984334121,4.12449273779916
9.168124183692978,9.261920409716707
8.892514273999652,8.977673078974263
3.312319576611304,3.49875970272115
2.207688146831368,2.420127358957702
2.719884450796965,2.538226243720046
4.2923791884305365,4.577409888515281
9.778078413933684,9.52724967572737
6.4681292252866,6.305641964484739
4.986093856234151,5.020542674427204
9.109728756901973,9.153354507860657
5.625090651827997,5.72782966824337
4.521909027208169,4.630935349509208
9.529756229965258,9.18901781213315
8.796141329541424,8.908771636763387
8.749347003355528,8.736125248715425
6.098277944401705,6.290339054335699
8.31550719052364,8.335450748506409
3.434826874116415,3.171991532854478
6.585783660449949,6.544856532595234
9.870767382780365,9.548264291249904
4.327667444143693,4.234285952297104
8.354818633981402,8.686134567319426
5.923827257664538,5.876327366180917
2.318445465776698,2.2736685446672804
8.10415518252534,8.150373202809845
3.3485531551369023,3.4828933750568587
7.051788537062001,7.13064850598364
2.685313552375783,2.7425699365180276
9.574939179967718,9.218735341897071
4.333791097442887,4.00024905704516
3.8117175334191593,3.864752896714993
3.0330912325306745,3.0033629249683553
9.568017546712383,9.509028365895952
7.695229939530441,7.21337770629522
7.933287109744709,7.958045915623813
5.995236491041957,6.348220877839757
5.797822282163867,6.084186727858972
2.880169943931813,3.0799133488415538
6.478728764671934,6.397525283946562
3.975331960870324,4.088078722777987
9.817162662403248,9.287775938265996
8.372647520121179,8.05825187189639
5.303936481543101,5.386497595305158
3.2107300695322643,3.116898121437311
8.282653529110272,8.285504170662993
2.976430136650528,2.84859940815174
3.514670027976564,3.418665792705545
3.6921641419538194,3.6137529364333765
6.455125106184755,6.330990147620481
8.29645323192293,8.377963112168443
4.514519029797538,4.576646506215578
2.677358514202316,2.433782785050715
5.7163077081953535,5.431167846550089
7.984881929279484,8.089981717048413
3.7733107446991054,3.8319479471227726
3.759396384314994,3.4602695100668703
9.577816218773687,9.443198348400184
9.633229816953424,9.405510973494678
9.923725856492611,9.606739259152164
8.461276812598241,8.763290256178085
3.5054733533435645,3.640081211195031
3.695852166394091,3.792842670723502
4.721801932179136,4.7856734658996025
4.545060250667927,4.1042607619257545
9.652221992624073,9.402451550809728
8.312591863053548,8.40762414621946
7.792070337292431,7.949337304562843
3.4877057924650545,3.532941195941812
9.276204474898638,8.925342377343833
8.622963036049391,8.672696356214797
3.3091347306233896,3.458100791021946
8.96936265568778,9.140664644957392
4.17798029096377,3.762853413522895
2.6469579666568483,2.5674484149016545
7.25457845211368,7.324670661057276
7.230437275074645,6.866387728595495
2.7594560765249447,2.710560473145869
4.550814471492659,4.387955163331879
9.942515698044309,9.572475713414166
7.427413336069895,7.159156866553137
7.840601332826633,7.5516536405561405
3.703338284834445,3.537011834428334
2.6302565680313146,2.487703147808579
4.215213517927501,4.270133658569542
3.991187081545536,4.039484196581357
3.8763528059844248,3.8223314844706624
3.5420345750963165,3.485081479870979
6.598045525243235,5.675671491841046
4.624827806734574,4.467325954018392
8.562760120380243,8.636932381500895
3.471579342779072,3.6604147709896555
5.717016566948356,5.630603926075672
